Координаты: (297.5, 300.5); Яркость: 240; Размер: 1; Тип: звезда
Координаты: (249.5, 300.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (294.5, 300.0); Яркость: 1400; Размер: 6; Тип: звезда
Координаты: (289.0, 299.0); Яркость: 943; Размер: 4; Тип: звезда
Координаты: (277.5, 299.5); Яркость: 1976; Размер: 9; Тип: звезда
Координаты: (254.0, 297.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (292.5, 295.5); Яркость: 211; Размер: 1; Тип: звезда
Координаты: (266.5, 296.0); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (297.0, 296.5); Яркость: 3651; Размер: 20; Тип: звезда
Координаты: (287.0, 294.5); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (280.0, 295.0); Яркость: 902; Размер: 4; Тип: звезда
Координаты: (300.5, 293.5); Яркость: 180; Размер: 1; Тип: звезда
Координаты: (263.5, 292.0); Яркость: 1485; Размер: 6; Тип: звезда
Координаты: (260.5, 290.5); Яркость: 239; Размер: 1; Тип: звезда
Координаты: (117.5, 290.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (269.0, 289.5); Яркость: 4034; Размер: 18; Тип: звезда
Координаты: (230.5, 288.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (284.5, 288.5); Яркость: 2086; Размер: 9; Тип: звезда
Координаты: (142.5, 287.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (296.5, 288.0); Яркость: 4039; Размер: 20; Тип: звезда
Координаты: (276.5, 287.0); Яркость: 493; Размер: 2; Тип: звезда
Координаты: (8.5, 286.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (210.5, 285.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (265.0, 285.0); Яркость: 1013; Размер: 4; Тип: звезда
Координаты: (64.0, 284.5); Яркость: 447; Размер: 2; Тип: звезда
Координаты: (261.0, 284.0); Яркость: 997; Размер: 4; Тип: звезда
Координаты: (167.0, 283.5); Яркость: 444; Размер: 2; Тип: звезда
Координаты: (283.0, 283.0); Яркость: 947; Размер: 4; Тип: звезда
Координаты: (276.5, 281.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (233.0, 282.0); Яркость: 956; Размер: 4; Тип: звезда
Координаты: (232.5, 279.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (220.5, 280.5); Яркость: 1871; Размер: 9; Тип: звезда
Координаты: (80.0, 280.0); Яркость: 836; Размер: 4; Тип: звезда
Координаты: (290.0, 280.5); Яркость: 6198; Размер: 30; Тип: звезда
Координаты: (251.5, 278.5); Яркость: 206; Размер: 1; Тип: звезда
Координаты: (202.5, 279.5); Яркость: 2004; Размер: 9; Тип: звезда
Координаты: (297.5, 276.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (275.5, 277.0); Яркость: 1365; Размер: 6; Тип: звезда
Координаты: (238.0, 277.0); Яркость: 976; Размер: 4; Тип: звезда
Координаты: (48.0, 277.0); Яркость: 1000; Размер: 4; Тип: звезда
Координаты: (4.5, 276.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (291.5, 275.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (248.5, 275.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (261.5, 276.0); Яркость: 5870; Размер: 28; Тип: звезда
