Координаты: (146.5, 299.5); Яркость: 2938; Размер: 15; Тип: звезда
Координаты: (114.5, 299.5); Яркость: 753; Размер: 3; Тип: звезда
Координаты: (110.5, 297.5); Яркость: 651; Размер: 3; Тип: звезда
Координаты: (191.0, 296.0); Яркость: 1015; Размер: 4; Тип: звезда
Координаты: (127.0, 298.0); Яркость: 7647; Размер: 36; Тип: звезда
Координаты: (175.0, 295.0); Яркость: 973; Размер: 4; Тип: звезда
Координаты: (112.5, 294.5); Яркость: 131; Размер: 1; Тип: звезда
Координаты: (119.0, 297.0); Яркость: 6440; Размер: 32; Тип: звезда
Координаты: (184.0, 293.0); Яркость: 4811; Размер: 20; Тип: звезда
Координаты: (163.5, 293.0); Яркость: 1438; Размер: 6; Тип: звезда
Координаты: (151.0, 293.0); Яркость: 998; Размер: 4; Тип: звезда
Координаты: (132.0, 294.0); Яркость: 1677; Размер: 8; Тип: звезда
Координаты: (125.0, 291.5); Яркость: 2774; Размер: 12; Тип: звезда
Координаты: (115.0, 290.5); Яркость: 483; Размер: 2; Тип: звезда
Координаты: (155.0, 290.0); Яркость: 1956; Размер: 8; Тип: звезда
Координаты: (149.0, 289.0); Яркость: 853; Размер: 4; Тип: звезда
Координаты: (159.0, 287.5); Яркость: 494; Размер: 2; Тип: звезда
Координаты: (138.0, 294.0); Яркость: 21204; Размер: 112; Тип: звезда
Координаты: (123.0, 287.5); Яркость: 507; Размер: 2; Тип: звезда
Координаты: (248.5, 286.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (187.0, 286.5); Яркость: 1499; Размер: 6; Тип: звезда
Координаты: (180.0, 285.5); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (154.5, 285.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (133.0, 285.5); Яркость: 1421; Размер: 6; Тип: звезда
Координаты: (127.0, 285.5); Яркость: 1356; Размер: 6; Тип: звезда
Координаты: (143.5, 285.0); Яркость: 4471; Размер: 20; Тип: звезда
Координаты: (116.0, 281.0); Яркость: 1008; Размер: 4; Тип: звезда
Координаты: (211.5, 279.5); Яркость: 242; Размер: 1; Тип: звезда
Координаты: (174.5, 280.0); Яркость: 1436; Размер: 6; Тип: звезда
Координаты: (154.0, 280.5); Яркость: 1297; Размер: 6; Тип: звезда
Координаты: (145.5, 280.0); Яркость: 1456; Размер: 6; Тип: звезда
Координаты: (137.5, 280.5); Яркость: 2019; Размер: 9; Тип: звезда
Координаты: (179.0, 279.0); Яркость: 1018; Размер: 4; Тип: звезда
Координаты: (128.0, 280.0); Яркость: 1848; Размер: 8; Тип: звезда
Координаты: (119.0, 278.5); Яркость: 505; Размер: 2; Тип: звезда
Координаты: (152.5, 275.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (190.0, 274.5); Яркость: 469; Размер: 2; Тип: звезда
Координаты: (157.5, 274.5); Яркость: 221; Размер: 1; Тип: звезда
Координаты: (137.0, 273.5); Яркость: 10788; Размер: 54; Тип: звезда
Координаты: (174.0, 269.5); Яркость: 1249; Размер: 6; Тип: звезда
Координаты: (122.5, 268.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (198.5, 268.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (149.0, 270.5); Яркость: 5940; Размер: 28; Тип: звезда
Координаты: (153.5, 266.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (127.5, 268.5); Яркость: 5580; Размер: 25; Тип: звезда
Координаты: (168.0, 264.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (227.0, 263.5); Яркость: 458; Размер: 2; Тип: звезда
Координаты: (181.5, 262.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (200.5, 261.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (187.5, 261.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (154.0, 262.0); Яркость: 910; Размер: 4; Тип: звезда
Координаты: (177.5, 260.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (171.5, 260.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (137.0, 262.5); Яркость: 3978; Размер: 20; Тип: звезда
Координаты: (145.0, 260.5); Яркость: 10955; Размер: 56; Тип: звезда
Координаты: (185.5, 257.0); Яркость: 4155; Размер: 20; Тип: звезда
Координаты: (172.5, 255.5); Яркость: 1928; Размер: 9; Тип: звезда
Координаты: (136.5, 254.5); Яркость: 1962; Размер: 9; Тип: звезда
Координаты: (152.5, 255.0); Яркость: 4093; Размер: 18; Тип: звезда
Координаты: (147.5, 249.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (178.5, 249.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (138.0, 249.0); Яркость: 932; Размер: 4; Тип: звезда
Координаты: (160.5, 248.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (142.0, 248.0); Яркость: 1750; Размер: 8; Тип: звезда
Координаты: (124.5, 256.5); Яркость: 61396; Размер: 315; Тип: звезда
Координаты: (199.0, 246.5); Яркость: 2473; Размер: 12; Тип: звезда
Координаты: (167.5, 246.0); Яркость: 2398; Размер: 10; Тип: звезда
Координаты: (133.0, 247.0); Яркость: 1843; Размер: 8; Тип: звезда
Координаты: (214.5, 245.0); Яркость: 419; Размер: 2; Тип: звезда
Координаты: (171.5, 244.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (157.5, 245.0); Яркость: 435; Размер: 2; Тип: звезда
Координаты: (199.5, 243.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (124.5, 243.0); Яркость: 424; Размер: 2; Тип: звезда
Координаты: (184.5, 238.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (144.5, 239.0); Яркость: 1411; Размер: 6; Тип: звезда
Координаты: (205.0, 238.0); Яркость: 919; Размер: 4; Тип: звезда
Координаты: (164.0, 237.5); Яркость: 2738; Размер: 12; Тип: звезда
Координаты: (161.5, 233.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (151.0, 238.0); Яркость: 12462; Размер: 60; Тип: звезда
Координаты: (195.5, 232.5); Яркость: 241; Размер: 1; Тип: звезда
Координаты: (237.5, 231.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (174.0, 232.5); Яркость: 1525; Размер: 6; Тип: звезда
Координаты: (168.5, 232.5); Яркость: 1886; Размер: 9; Тип: звезда
Координаты: (150.5, 231.5); Яркость: 2033; Размер: 9; Тип: звезда
Координаты: (190.5, 229.0); Яркость: 504; Размер: 2; Тип: звезда
Координаты: (213.5, 226.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (160.5, 228.0); Яркость: 2666; Размер: 12; Тип: звезда
Координаты: (170.0, 226.0); Яркость: 3365; Размер: 16; Тип: звезда
Координаты: (154.5, 226.5); Яркость: 4967; Размер: 25; Тип: звезда
Координаты: (140.0, 224.5); Яркость: 1311; Размер: 6; Тип: звезда
Координаты: (180.5, 222.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (166.0, 223.5); Яркость: 1269; Размер: 6; Тип: звезда
Координаты: (159.5, 222.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (146.5, 224.5); Яркость: 9457; Размер: 45; Тип: звезда
Координаты: (172.0, 219.0); Яркость: 1007; Размер: 4; Тип: звезда
Координаты: (161.5, 218.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (141.0, 219.0); Яркость: 997; Размер: 4; Тип: звезда
Координаты: (157.5, 217.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (136.5, 219.0); Яркость: 3988; Размер: 18; Тип: звезда
Координаты: (164.5, 216.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (146.0, 215.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (134.0, 230.0); Яркость: 116617; Размер: 600; Тип: звезда
Координаты: (161.0, 214.5); Яркость: 482; Размер: 2; Тип: звезда
Координаты: (169.5, 213.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (148.0, 211.0); Яркость: 988; Размер: 4; Тип: звезда
Координаты: (136.5, 210.5); Яркость: 5483; Размер: 25; Тип: звезда
Координаты: (169.0, 208.0); Яркость: 954; Размер: 4; Тип: звезда
Координаты: (164.5, 207.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (230.5, 206.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (193.0, 207.0); Яркость: 936; Размер: 4; Тип: звезда
Координаты: (151.0, 207.0); Яркость: 929; Размер: 4; Тип: звезда
Координаты: (169.5, 205.0); Яркость: 458; Размер: 2; Тип: звезда
Координаты: (152.0, 204.5); Яркость: 493; Размер: 2; Тип: звезда
Координаты: (139.0, 206.5); Яркость: 6001; Размер: 30; Тип: звезда
Координаты: (166.0, 204.0); Яркость: 983; Размер: 4; Тип: звезда
Координаты: (143.0, 204.5); Яркость: 1199; Размер: 6; Тип: звезда
Координаты: (200.0, 204.0); Яркость: 1737; Размер: 8; Тип: звезда
Координаты: (160.0, 203.0); Яркость: 952; Размер: 4; Тип: звезда
