Координаты: (20.5, 268.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (48.5, 263.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (160.5, 260.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (17.5, 251.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (216.0, 250.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (0.5, 249.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (61.5, 228.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (140.5, 224.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (23.5, 222.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (70.5, 215.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (58.5, 203.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (185.5, 190.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (151.5, 190.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (38.5, 187.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (22.5, 184.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (89.5, 180.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (271.5, 178.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (210.5, 161.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (81.5, 160.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (101.0, 157.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (365.0, 155.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (82.5, 141.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (355.5, 138.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (351.0, 134.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (123.5, 130.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (88.5, 107.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (3.5, 90.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (228.5, 64.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (26.5, 62.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (274.5, 56.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (33.0, 54.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (10.5, 52.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (37.5, 47.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (132.0, 35.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (73.0, 33.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (124.5, 32.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (174.5, 28.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (65.0, 23.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (31.5, 23.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (304.5, 21.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (26.5, 18.5); Яркость: 3800; Размер: 15; Тип: звезда
Координаты: (138.0, 13.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (354.5, 11.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (3.5, 5.5); Яркость: 11794; Размер: 49; Тип: звезда
Координаты: (190.5, 0.5); Яркость: 249; Размер: 1; Тип: звезда
